OrderID;OrderDate;CustomerID;Product;Quantity;UnitPrice;Status;Channel
202300057;2023-12-19;73;Headset;6;€193.76;Completed;In-Store
202300409;2023-11-17;7;Laptop Pro;14;€397.98;cancelled;mobile
202300446;2023-06-26;43; Standing Desk ;9;€219.73;cancelled;mobile
202300568;2023-05-01;45;Standing Desk;8;€1,660.71;completed;In-Store
202300869;2023-11-08;59;4K Monitor;3;€713.63;shipped;In-Store
202300025;2023-03-31;74;USB-C Hub;12;€675.77;completed;mobile
202300421;2023-02-03;62;USB-C Hub;5;€1,296.12;refunded;mobile
202300450;2023-12-09;45;Mechanical Keyboard;3;€125.33;completed;web
202300536;2023-11-24;78;Tablet;14;€847.44;completed;web
202300779;2023-10-28;64; Laptop Pro ;9;€1,754.85;completed;In-Store
;;;;;;;
202300935;2023-07-19;12;Wireless Mouse;6;€1,934.34;Completed;web
202300339;2023-08-09;54; Standing Desk ;3;€364.79;completed;web
202300052;2023-06-19;63;Headset;8;€795.42;Completed;mobile
202300716;2023-12-06;32;Standing Desk;11;€1,939.64;completed;mobile
202300520;2023-09-28;1;Laptop Pro;12;€1,181.23;completed;Phone Order
202300929;2023-11-17;1;Smartphone;7;€1,393.09;completed;web
202300639;2023-03-09;43;Mechanical Keyboard;14;€231.41;pending;mobile
202300265;2023-04-04;78;Desk Lamp;7;€1,981.99;completed;web
202300542;2023-11-30;36;Cable Kit;4;€1,622.91;completed;mobile
202300718;2023-08-02;28;Desk Lamp;5;€740.63;completed;web
202300689;2023-02-21;3;Smartphone;14;€180.54;shipped;Phone Order
202300590;2023-06-15;24;Docking Station;3;€1,293.73;cancelled;web
202300523;2023-12-19;77;Mechanical Keyboard;2;€1,599.53;pending;web
202300451;2023-03-12;64;USB-C Hub;12;€1,497.52;completed;Phone Order
202300019;2023-05-25;49;Mechanical Keyboard;7;€190.64;completed;web
202300723;2023-06-14;67;Desk Lamp;1;€1,124.76;completed;web
202300487;2023-04-17;21;Wireless Mouse;7;€1,211.51;completed;mobile
202300573;2023-11-08;1;Laptop Pro;13;€1,204.02;shipped;mobile
202300437;2023-07-06;21;Webcam HD;4;€1,532.28;completed;web
202300368;2023-10-23;16;Cable Kit;5;€1,988.48;completed;web
202300084;2023-12-17;65;Mechanical Keyboard;3;€1,540.11;completed;Phone Order
202300062;2023-12-08;59;Tablet;7;€644.34;Completed;Phone Order
202300441;2023-12-10;47;Docking Station;8;€1,765.41;completed;mobile
202300273;2023-12-19;71;Webcam HD;13;€1,031.81;completed;In-Store
202300286;2023-02-16;16;Smartphone;11;€937.37;completed;web
202300361;2023-01-08;65;Mechanical Keyboard;3;€1,042.94;completed;mobile
202300355;2023-10-26;61;Desk Lamp;1;€1,890.58;completed;web
202300653;2023-12-12;47;4K Monitor;7;€740.10;pending;web
202300279;2023-04-22;34;Office Chair;-1;€1,825.43;completed;mobile
202300013;2023-07-27;40;Standing Desk;2;€786.16;Pending ;mobile
202300183;2023-03-26;15;Wireless Mouse;14;€1,786.21;pending;In-Store
202300369;2023-03-01;75;Docking Station;13;€1,851.11;Completed;web
202300496;2023-06-16;69;USB-C Hub;5;€24.20;completed;In-Store
202300622;2023-03-19;69;Office Chair;5;€1,153.36;cancelled;web
202300224;2023-12-17;16;Docking Station;2;€1,328.72;completed;web
202300811;2023-05-28;45;Cable Kit;14;€1,678.21;pending;mobile
202300706;2023-10-02;31; Cable Kit ;8;€312.66;pending;web
202300507;2023-02-22;55;Mechanical Keyboard;3;€1,981.12;Completed;In-Store
202300550;2023-05-28;37;Smartphone;8;€1,509.12;completed;Phone Order
202300589;2023-06-24;80;Cable Kit;6;€1,112.55;completed;web
;;;;;;;
202300177;2023-09-04;50;Webcam HD;14;€55.77;refunded;web
202300741;2023-06-15;32; Cable Kit ;11;€930.83;completed;Phone Order
202300634;2023-08-26;17;Standing Desk;8;€327.38;completed;mobile
202300592;2023-07-07;7;Power Bank;2;€641.20;completed;web
202300591;2023-01-30;4;Tablet;8;€270.87;completed;mobile
202300394;2023-11-06;27;4K Monitor;1;€1,762.98;completed;Phone Order
202300164;2023-02-22;60; Headset ;5;€37.34;completed;mobile
202300249;2023-05-22;29;Smartphone;9;€540.05;shipped;In-Store
202300708;2023-04-06;77;Standing Desk;13;€1,846.09;completed;Phone Order
202300894;2023-08-01;39; Desk Lamp ;1;€114.40;completed;Phone Order
202300676;2023-05-11;24;Standing Desk;4;€1,433.71;shipped;mobile
202300376;2023-04-07;34;Laptop Pro;8;€532.26;completed;In-Store
202300413;2023-12-26;65;Wireless Mouse;12;€1,503.51;completed;mobile
202300075;2023-11-09;34;Desk Lamp;6;€1,327.82;completed;web
202300114;2023-06-29;29;Webcam HD;3;€996.97;shipped;web
202300579;2023-04-15;60;4K Monitor;12;€33.78;completed;In-Store
202300939;2023-07-30;21;Tablet;4;€1,674.57;Completed;In-Store
202300391;2023-12-14;53;USB-C Hub;13;€1,439.85;completed;mobile
202300105;2023-10-27;56;4K Monitor;1;€1,876.59;completed;In-Store
202300115;2023-02-13;75;Docking Station;13;€991.97;shipped;web
202300418;2023-04-14;25;Docking Station;10;€1,953.23;completed;mobile
202300594;2023-06-27;5; Office Chair ;5;€528.12;cancelled;web
202300458;2023-09-29;24;Smartphone;4;€1,323.78;pending;In-Store
202300410;2023-07-06;18;Tablet;11;€46.38;Completed;In-Store
202300093;2023-08-07;53;Cable Kit;1;€1,939.57;pending;mobile
202300569;2023-05-04;11;Desk Lamp;13;€1,462.56;refunded;Phone Order
202300090;2023-06-30;76;USB-C Hub;7;€1,982.17;completed;mobile
202300337;2023-01-12;79; Desk Lamp ;6;€92.24;completed;mobile
202300999;2023-11-29;49;Standing Desk;8;€771.17;completed;web
202300930;2023-05-27;16;Laptop Pro;14;€1,198.19;pending;In-Store
202300942;2023-03-28;21;Power Bank;5;€1,589.94;Pending ;Phone Order
202300612;2023-11-03;33;Power Bank;9;€1,235.54;completed;In-Store
202300600;2023-03-09;21;Docking Station;7;€1,105.77;Pending ;Phone Order
202300618;2023-08-13;72;Power Bank;9;€1,099.14;refunded;mobile
202300095;2023-12-23;61;Tablet;6;€1,779.57;completed;mobile
202300012;2023-01-30;38;Standing Desk;5;€1,941.55;shipped;mobile
202300397;2023-07-19;43;Wireless Mouse;6;€1,040.49;completed;mobile
202300874;2023-01-02;4;Docking Station;1;€1,293.37;Pending ;mobile
202300044;2023-04-05;26;Laptop Pro;2;€1,283.80;completed;mobile
202300043;2023-01-10;1;Power Bank;14;€1,029.80;shipped;web
202300330;2023-10-09;49;Office Chair;7;€1,753.08;shipped;In-Store
202300168;2023-11-09;55;Smartphone;12;€343.22;cancelled;In-Store
202300501;2023-01-31;78;Laptop Pro;13;€620.75;completed;web
202300885;2023-10-13;74;USB-C Hub;12;€40.32;Completed;mobile
202300604;2023-06-21;32;Office Chair;14;€893.64;completed;web
202300893;2023-01-26;59;Standing Desk;13;€1,861.31;completed;web
202300101;2023-11-30;3;Tablet;14;€1,294.97;Completed;mobile
202300427;2023-03-11;76;Smartphone;12;€1,882.01;completed;web
202300179;2023-08-04;56;Office Chair;3;€75.20;shipped;mobile
202300445;2023-08-16;74;Mechanical Keyboard;5;€1,319.04;cancelled;web
202300417;2023-08-25;46;4K Monitor;5;€98.69;Cancelled;mobile
202300654;2023-06-17;51;Office Chair;2;€151.70;Completed;web
202300891;2023-08-09;9;USB-C Hub;7;€1,023.27;cancelled;web
202300665;2023-10-30;32;Tablet;3;€1,058.04;pending;web
202300178;2023-04-28;75;Headset;12;€1,230.32;shipped;Phone Order
202300396;2023-02-07;20;Cable Kit;13;€1,674.38;Completed;In-Store
202300683;2023-06-30;43;Wireless Mouse;0;€936.19;pending;mobile
202300802;2023-04-02;34;Webcam HD;4;€1,202.74;pending;mobile
202300971;2023-05-20;33;Wireless Mouse;6;€245.16;completed;mobile
202300981;2023-02-25;5;Docking Station;5;€1,308.20;shipped;web
202300384;2023-03-04;27;4K Monitor;4;€1,983.96;completed;Phone Order
202300967;2023-02-07;19;Webcam HD;3;€1,024.32;completed;web
202300619;2023-09-27;5;Desk Lamp;12;€596.53;cancelled;In-Store
202300258;2023-10-12;24;Office Chair;1;€1,987.49;pending;Phone Order
202300336;2023-05-29;71;Wireless Mouse;5;€1,722.33;completed;In-Store
202300016;2023-11-23;45;4K Monitor;14;€234.07;completed;mobile
202300636;2023-11-25;11;Laptop Pro;6;€328.24;shipped;mobile
202300325;2023-03-17;8;Office Chair;6;€1,053.65;refunded;mobile
202300766;2023-12-05;43;Office Chair;8;€159.98;Completed;web
202300223;2023-01-31;20;Headset;11;€1,125.62;completed;web
202300180;2023-05-22;6;Headset;6;€938.45;completed;web
202300994;2023-12-24;6;USB-C Hub;11;€1,190.61;shipped;web
202300522;2023-06-23;78;Standing Desk;2;€1,891.53;shipped;mobile
202300023;2023-04-27;64;USB-C Hub;11;€1,573.28;shipped;web
202300357;2023-02-05;72;Laptop Pro;1;€891.17;completed;mobile
202300680;2023-03-16;5;Power Bank;3;€691.63;completed;Phone Order
202300870;2023-03-24;52; Desk Lamp ;14;€591.09;shipped;web
202300341;2023-09-19;69;4K Monitor;14;€93.11;completed;web
202300432;2023-11-17;22;Laptop Pro;9;€1,522.44;completed;web
202300803;2023-01-14;47; Docking Station ;3;€496.56;completed;In-Store
202300842;2023-06-25;61;Mechanical Keyboard;6;€1,297.28;completed;web
202300204;2023-03-12;44;4K Monitor;2;€1,766.40;shipped;mobile
202300637;2023-05-22;13;Docking Station;13;€1,585.10;completed;In-Store
202300094;2023-08-13;72;USB-C Hub;1;€1,984.86;completed;Phone Order
202300807;2023-01-31;11;Cable Kit;5;€1,503.36;Completed;web
202300069;2023-10-06;28;Webcam HD;7;€15.61;completed;web
202300629;2023-08-08;55;USB-C Hub;9;€1,134.46;completed;web
202300285;2023-11-15;36;Headset;3;€1,271.05;completed;mobile
202300886;2023-05-14;41;Mechanical Keyboard;11;€15.55;completed;mobile
202300435;2023-05-30;1;USB-C Hub;10;€1,471.53;pending;web
202300154;2023-03-14;24;USB-C Hub;1;€62.21;completed;mobile
202300076;2023-06-13;72; Power Bank ;5;€1,059.32;cancelled;web
202300738;2023-06-02;17;Tablet;12;€668.93;cancelled;mobile
202300447;2023-07-29;4;USB-C Hub;2;€481.99;completed;web
202300189;2023-08-27;1;Headset;14;€803.74;pending;mobile
202300272;2023-03-22;30; 4K Monitor ;8;€1,290.98;pending;Phone Order
202300237;2023-11-07;25;Docking Station;-2;€254.59;cancelled;Phone Order
202300488;2023-08-03;56;Tablet;5;€472.00;cancelled;web
202300118;2023-07-05;57; Headset ;6;€75.20;completed;mobile
202300827;2023-01-01;16;Standing Desk;4;€1,366.40;completed;In-Store
202300513;2023-01-01;67;Office Chair;11;€1,358.68;refunded;mobile
202300558;2023-05-19;7; Cable Kit ;2;€930.30;completed;web
202300598;2023-08-05;4;Desk Lamp;3;€742.00;cancelled;In-Store
202300127;2023-06-22;8;Smartphone;14;€1,590.98;shipped;mobile
202300117;2023-08-31;12;Power Bank;12;€1,895.55;cancelled;web
202300474;2023-07-28;80;Office Chair;10;€603.93;completed;In-Store
202300966;2023-11-08;18;USB-C Hub;1;€961.71;completed;In-Store
202300058;2023-11-10;13;Wireless Mouse;9;€110.68;completed;mobile
202300681;2023-07-02;38;Office Chair;11;€1,024.39;completed;web
202300921;2023-10-25;46;Wireless Mouse;1;€1,274.45;completed;web
202300370;2023-11-23;54; 4K Monitor ;-2;€1,754.71;completed;mobile
202300269;2023-11-19;70;Cable Kit;3;€1,630.05;refunded;mobile
202300047;2023-08-02;26; Cable Kit ;9;€927.00;pending;mobile
202300350;2023-09-10;13;Wireless Mouse;13;€1,688.98;completed;mobile
202300196;2023-09-23;20;Desk Lamp;3;€1,610.23;completed;web
;;;;;;;
202300843;2023-02-01;6; Laptop Pro ;6;€208.31;pending;mobile
202300744;2023-11-25;74;Docking Station;8;€719.85;cancelled;Phone Order
202300264;2023-08-04;35;Smartphone;8;€854.05;pending;web
202300444;2023-08-16;58;Wireless Mouse;13;€321.02;completed;web
202300810;2023-05-23;68;Cable Kit;14;€495.50;completed;web
202300305;2023-03-14;15;Webcam HD;5;€962.15;pending;Phone Order
202300342;2023-10-19;64;Mechanical Keyboard;1;€966.86;completed;web
202300605;2023-11-05;53;Office Chair;5;€28.81;completed;Phone Order
202300977;2023-01-13;69; Cable Kit ;12;€32.20;shipped;mobile
202300150;2023-01-16;79; Laptop Pro ;10;€1,994.22;Completed;web
202300125;2023-11-06;17;Mechanical Keyboard;3;€726.58;completed;web
202300794;2023-12-07;61;Webcam HD;6;€371.03;completed;web
202300831;2023-09-13;31;Power Bank;12;€1,662.27;Cancelled;web
202300051;2023-12-24;37;Laptop Pro;14;€1,514.11;completed;mobile
202300354;2023-07-08;80;Wireless Mouse;13;€898.44;shipped;mobile
202300936;2023-01-24;30;4K Monitor;8;€169.40;Completed;mobile
202300143;2023-11-24;44;Cable Kit;13;€1,994.16;completed;In-Store
202300471;2023-01-16;43;Wireless Mouse;1;€565.85;cancelled;web
202300400;2023-03-01;40;4K Monitor;8;€500.56;completed;web
202300632;2023-11-09;70;Mechanical Keyboard;14;€1,965.84;completed;Phone Order
202300321;2023-06-18;41;Wireless Mouse;7;€745.21;completed;web
202300020;2023-06-08;29;Power Bank;11;€1,194.52;completed;mobile
202300818;2023-05-30;72;Headset;9;€450.09;completed;web
202300801;2023-05-12;35;Headset;3;€1,824.01;shipped;web
202300817;2023-03-24;57;4K Monitor;7;€1,115.27;cancelled;Phone Order
202300408;2023-11-09;38;Power Bank;-1;€541.04;completed;Phone Order
202300538;2023-07-09;33;Webcam HD;3;€1,802.76;shipped;Phone Order
202300627;2023-11-13;39;Docking Station;10;€1,657.27;completed;web
202300039;2023-08-04;13;USB-C Hub;7;€1,179.91;completed;mobile
202300176;2023-11-06;42;Headset;1;€579.55;completed;mobile
202300246;2023-04-22;65;USB-C Hub;11;€1,269.02;completed;In-Store
202300837;2023-11-11;23;Desk Lamp;8;€232.33;completed;mobile
202300674;2023-08-20;33;Smartphone;7;€1,593.93;completed;web
202300762;2023-04-11;24;Standing Desk;11;€179.52;completed;mobile
202300867;2023-01-20;31;Wireless Mouse;9;€1,235.60;cancelled;web
202300155;2023-05-01;7;Office Chair;5;€1,349.37;cancelled;web
202300288;2023-04-01;58; Laptop Pro ;1;€1,448.23;completed;web
202300821;2023-05-21;45;Smartphone;-2;€1,277.17;completed;web
202300570;2023-07-03;61;Smartphone;10;€1,385.35;completed;Phone Order
202300751;2023-05-06;33;4K Monitor;3;€862.04;cancelled;web
202300018;2023-08-14;63;Cable Kit;8;€698.09;completed;mobile
202300128;2023-02-26;19;Smartphone;12;€782.96;completed;Phone Order
202300323;2023-11-25;1;Smartphone;9;€23.16;completed;In-Store
202300256;2023-03-23;41;Laptop Pro;1;€846.63;Completed;web
202300775;2023-12-26;43;Desk Lamp;11;€778.31;pending;In-Store
202300975;2023-09-19;25;USB-C Hub;4;€1,612.42;completed;mobile
202300191;2023-04-15;53;4K Monitor;2;€1,751.52;completed;In-Store
202300116;2023-01-31;16;Wireless Mouse;11;€563.74;pending;In-Store
202300623;2023-05-21;62;Cable Kit;3;€977.47;completed;In-Store
202300607;2023-05-10;33;Webcam HD;5;€656.20;completed;mobile
202300181;2023-07-08;57; Office Chair ;13;€97.16;shipped;In-Store
202300302;2023-08-27;58;Desk Lamp;3;€1,395.08;cancelled;Phone Order
;;;;;;;
202300900;2023-12-15;74; Laptop Pro ;4;€1,653.92;completed;In-Store
202300731;2023-11-05;58;Tablet;1;€673.59;completed;In-Store
202300844;2023-07-30;41;Headset;3;€63.66;completed;Phone Order
202300668;2023-04-30;68;Cable Kit;3;€1,512.05;completed;In-Store
202300518;2023-07-15;3;Power Bank;3;€1,043.53;completed;In-Store
202300995;2023-11-23;12;Headset;7;€1,294.42;pending;web
202300046;2023-10-03;39;Smartphone;10;€1,831.05;pending;web
202300918;2023-11-30;57;Power Bank;-2;€1,498.26;completed;mobile
202300158;2023-10-09;69;USB-C Hub;9;€1,276.82;completed;mobile
202300752;2023-01-02;78;Webcam HD;12;€1,896.89;refunded;Phone Order
202300172;2023-10-03;38;4K Monitor;14;€128.65;completed;web
202300017;2023-06-06;66;Smartphone;12;€85.57;completed;web
202300512;2023-07-11;8;Tablet;10;€349.70;Completed;Phone Order
202300049;2023-11-23;49;Tablet;1;€886.76;Completed;Phone Order
202300982;2023-08-08;53; Tablet ;3;€1,239.48;completed;web
202300849;2023-03-25;53; 4K Monitor ;10;€1,020.49;completed;In-Store
202300516;2023-09-25;72;Cable Kit;8;€1,648.69;Completed;web
202300693;2023-07-16;16;Desk Lamp;5;€1,548.74;cancelled;web
202300481;2023-08-14;20;Power Bank;3;€424.07;completed;mobile
202300284;2023-09-11;67;Smartphone;8;€980.28;completed;web
202300850;2023-07-19;36;Cable Kit;3;€199.27;Completed;mobile
202300661;2023-05-14;77;USB-C Hub;11;€751.62;refunded;mobile
202300226;2023-06-10;27;Power Bank;3;€442.25;completed;mobile
202300027;2023-12-13;5;Power Bank;-2;€1,365.24;refunded;mobile
202300790;2023-03-26;4;Mechanical Keyboard;2;€294.69;Completed;mobile
202300438;2023-12-09;23;Headset;9;€393.25;cancelled;mobile
202300960;2023-09-24;44;Office Chair;9;€364.72;shipped;web
202300365;2023-02-21;3;Laptop Pro;9;€1,153.54;cancelled;Phone Order
202300230;2023-12-13;79;Wireless Mouse;5;€1,504.16;Completed;Phone Order
202300038;2023-06-27;42;Cable Kit;12;€359.76;cancelled;web
202300976;2023-06-28;75;Tablet;10;€851.60;cancelled;web
202300375;2023-08-14;20;Docking Station;7;€343.38;refunded;web
202300470;2023-07-10;58;Office Chair;5;€134.00;shipped;web
202300978;2023-04-23;42;USB-C Hub;11;€641.45;completed;web
202300859;2023-02-14;24;Webcam HD;7;€178.51;completed;web
202300713;2023-12-16;45;USB-C Hub;6;€1,992.73;completed;web
202300733;2023-08-24;63;USB-C Hub;2;€1,387.80;completed;mobile
202300195;2023-04-25;54;Laptop Pro;10;€906.45;Completed;mobile
202300910;2023-11-02;50;Desk Lamp;5;€503.90;pending;web
202300873;2023-04-26;11;Tablet;14;€398.34;cancelled;web
202300504;2023-02-02;56; Desk Lamp ;12;€682.35;completed;In-Store
202300980;2023-09-25;16;USB-C Hub;9;€1,361.52;Completed;mobile
202300883;2023-11-26;28;Power Bank;9;€1,286.03;completed;web
202300580;2023-06-13;11;Desk Lamp;10;€1,550.11;shipped;In-Store
202300979;2023-06-16;78;Headset;14;€1,238.46;completed;In-Store
202300163;2023-01-01;67;Wireless Mouse;2;€815.91;refunded;web
202300709;2023-10-28;19;USB-C Hub;10;€670.40;completed;web
202300153;2023-01-11;37;USB-C Hub;10;€1,957.95;completed;web
202300688;2023-10-02;34;Docking Station;12;€1,158.79;completed;web
202300707;2023-06-28;30; Power Bank ;9;€1,638.83;Completed;Phone Order
202300763;2023-12-09;55;Standing Desk;9;€999.70;Pending ;In-Store
202300112;2023-06-01;14;Headset;7;€1,430.48;completed;web
202300227;2023-07-25;78; Mechanical Keyboard ;2;€527.73;completed;mobile
202300695;2023-05-15;63;Power Bank;6;€36.56;Completed;web
202300104;2023-11-27;39;Headset;1;€1,602.96;cancelled;mobile
202300422;2023-01-12;42;Power Bank;11;€308.54;shipped;web
202300420;2023-10-25;16;Desk Lamp;3;€429.39;completed;In-Store
202300758;2023-03-14;19;Wireless Mouse;3;€1,755.80;shipped;web
202300587;2023-12-05;11; Laptop Pro ;4;€87.76;completed;In-Store
202300788;2023-01-04;50;Laptop Pro;5;€322.15;Pending ;In-Store
202300673;2023-09-22;59;Tablet;10;€1,357.79;refunded;In-Store
202300120;2023-02-10;6;USB-C Hub;4;€174.33;completed;mobile
202300054;2023-11-22;66;Tablet;4;€524.64;completed;In-Store
202300152;2023-04-06;38; 4K Monitor ;12;€377.22;completed;mobile
202300404;2023-11-07;44;Laptop Pro;11;€1,392.36;cancelled;Phone Order
202300954;2023-03-22;54;Docking Station;4;€478.07;pending;web
202300208;2023-09-19;39;4K Monitor;10;€597.10;completed;Phone Order
202300659;2023-05-24;60;Smartphone;4;€1,678.46;completed;mobile
202300852;2023-04-08;61;Mechanical Keyboard;0;€198.67;Completed;In-Store
202300988;2023-07-03;63;Wireless Mouse;2;€1,666.48;pending;Phone Order
202300009;2023-05-01;23;Office Chair;2;€1,341.81;refunded;web
202300909;2023-06-12;42;USB-C Hub;2;€1,630.80;pending;web
202300037;2023-06-14;37;4K Monitor;2;€1,367.30;completed;mobile
202300453;2023-10-02;49;Desk Lamp;3;€903.38;completed;web
202300652;2023-12-09;64; Standing Desk ;4;€1,738.25;completed;Phone Order
202300254;2023-01-31;43;Power Bank;13;€1,781.91;cancelled;mobile
202300304;2023-07-04;65;Smartphone;5;€1,797.07;completed;web
202300754;2023-01-11;43;Standing Desk;6;€1,114.91;SHIPPED;web
202300572;2023-07-24;25;Laptop Pro;7;€1,887.36;completed;web
202300624;2023-01-05;72;Mechanical Keyboard;1;€574.60;Completed;Phone Order
202300717;2023-06-25;68;Desk Lamp;10;€395.07;completed;mobile
202300905;2023-01-31;61;Mechanical Keyboard;10;€1,369.28;completed;mobile
202300263;2023-07-16;63;Mechanical Keyboard;8;€157.05;completed;mobile
202300611;2023-06-23;14;4K Monitor;7;€1,502.01;completed;web
202300298;2023-03-11;30;Cable Kit;12;€1,803.67;shipped;web
202300415;2023-12-28;36;Desk Lamp;8;€516.06;refunded;web
202300151;2023-09-09;17;Webcam HD;7;€492.11;completed;web
202300984;2023-10-18;50;Power Bank;2;€1,931.37;refunded;web
202300641;2023-04-29;76;Webcam HD;5;€1,288.17;pending;In-Store
202300938;2023-08-22;71;Cable Kit;10;€435.01;completed;mobile
202300551;2023-05-17;11;Docking Station;4;€1,544.78;Completed;In-Store
202300799;2023-02-28;46;Power Bank;10;€14.29;pending;web
202300489;2023-12-02;69;Webcam HD;8;€758.06;completed;web
202300711;2023-05-11;45;Standing Desk;14;€502.80;pending;mobile
202300148;2023-09-17;51;Smartphone;2;€967.18;cancelled;web
202300147;2023-11-27;27;Office Chair;8;€522.86;completed;web
202300854;2023-05-11;73;4K Monitor;8;€1,604.46;completed;web
202300940;2023-04-08;60;Cable Kit;13;€770.37;shipped;web
202300747;2023-03-07;58;Smartphone;11;€1,533.37;completed;mobile
202300660;2023-02-15;46;Power Bank;7;€222.40;cancelled;web
202300349;2023-12-11;56;Cable Kit;4;€79.60;completed;web
202300464;2023-08-26;22;Tablet;2;€1,586.14;completed;In-Store
202300326;2023-10-17;21;Laptop Pro;9;€1,659.01;completed;mobile
202300187;2023-03-01;6;USB-C Hub;7;€1,080.56;completed;mobile
202300124;2023-09-02;14; Power Bank ;11;€1,902.52;SHIPPED;In-Store
202300862;2023-07-21;18;Docking Station;14;€380.39;completed;Phone Order
202300609;2023-09-02;13;Tablet;8;€1,726.66;completed;web
202300144;2023-03-02;29;USB-C Hub;1;€1,440.71;completed;mobile
202300969;2023-04-18;11;Docking Station;7;€146.55;Completed;mobile
202300198;2023-01-08;38;Cable Kit;8;€1,526.44;completed;web
202300610;2023-06-19;34;Mechanical Keyboard;9;€1,977.67;completed;mobile
202300280;2023-08-26;44;Cable Kit;4;€398.48;cancelled;mobile
202300294;2023-11-14;10; Mechanical Keyboard ;4;€807.28;completed;mobile
202300401;2023-03-20;40;Mechanical Keyboard;7;€1,757.20;completed;mobile
202300123;2023-02-19;1; Mechanical Keyboard ;12;€1,513.97;completed;mobile
202300184;2023-12-05;24;Smartphone;4;€230.02;completed;web
202300203;2023-01-14;21;Docking Station;13;€227.09;Pending ;mobile
202300439;2023-02-03;60;USB-C Hub;10;€713.10;pending;web
202300247;2023-01-08;73;Tablet;3;€66.55;Completed;In-Store
202300416;2023-03-29;6;Office Chair;8;€1,957.36;pending;web
202300784;2023-07-26;13;Standing Desk;13;€1,806.82;completed;web
202300868;2023-03-23;12;Webcam HD;3;€88.87;completed;Phone Order
202300915;2023-10-24;36;Standing Desk;6;€1,166.87;completed;mobile
202300931;2023-12-30;11;Office Chair;2;€1,039.18;cancelled;mobile
202300896;2023-10-29;21;Mechanical Keyboard;12;€857.58;refunded;In-Store
202300130;2023-05-18;9;USB-C Hub;9;€1,768.34;shipped;mobile
202300638;2023-09-12;9;Wireless Mouse;6;€398.87;refunded;mobile
202300403;2023-10-31;54;Office Chair;12;€804.70;pending;In-Store
202300895;2023-01-30;73;Mechanical Keyboard;12;€1,416.56;completed;web
202300778;2023-07-19;58;Office Chair;14;€185.07;cancelled;mobile
202300736;2023-03-02;43; Webcam HD ;6;€954.11;Cancelled;mobile
202300922;2023-12-12;44;Webcam HD;9;€1,174.53;completed;In-Store
202300220;2023-05-19;21;Laptop Pro;13;€364.38;pending;mobile
202300642;2023-01-10;37;Standing Desk;3;€1,566.73;pending;In-Store
202300924;2023-09-08;7;Laptop Pro;6;€1,658.40;completed;mobile
202300760;2023-09-27;39;Office Chair;11;€562.62;completed;mobile
202300815;2023-08-31;64;Desk Lamp;5;€517.96;completed;web
202300928;2023-03-25;51;Cable Kit;10;€586.44;cancelled;In-Store
202300625;2023-01-14;17;Office Chair;13;€1,297.88;completed;mobile
202300847;2023-06-02;16;Power Bank;3;€87.79;refunded;web
202300768;2023-05-18;26;Standing Desk;2;€1,742.44;completed;mobile
202300387;2023-06-26;80; Standing Desk ;12;€904.55;Pending ;web
202300983;2023-01-08;68;Power Bank;2;€364.72;completed;mobile
202300510;2023-01-07;27;Mechanical Keyboard;13;€1,632.52;shipped;web
202300268;2023-07-04;70;Laptop Pro;9;€260.92;Completed;Phone Order
202300828;2023-12-26;62;Docking Station;1;€1,634.18;pending;web
202300442;2023-05-28;17;4K Monitor;2;€153.04;completed;mobile
202300497;2023-01-01;62;Smartphone;10;€219.17;cancelled;In-Store
202300113;2023-08-20;77;Cable Kit;9;€1,723.29;completed;web
202300692;2023-08-06;15; 4K Monitor ;10;€1,259.54;completed;Phone Order
202300233;2023-02-17;2;Mechanical Keyboard;10;€1,018.35;completed;In-Store
202300878;2023-08-30;42; Power Bank ;11;€1,804.18;completed;web
202300608;2023-03-13;73;Office Chair;10;€455.86;cancelled;web
202300672;2023-05-21;8;Power Bank;5;€1,626.78;pending;mobile
202300374;2023-05-31;71;Docking Station;1;€1,261.41;Completed;web
202300992;2023-05-16;20; Desk Lamp ;8;€1,210.34;refunded;web
202300851;2023-02-24;56;Webcam HD;0;€553.76;pending;web
202300234;2023-04-28;22;Office Chair;13;€205.69;Pending ;mobile
202300793;2023-01-19;41;Office Chair;1;€1,838.52;completed;web
202300677;2023-12-07;22;4K Monitor;3;€60.18;completed;In-Store
202300318;2023-08-07;8; 4K Monitor ;9;€1,812.62;shipped;mobile
202300649;2023-02-08;59;Cable Kit;11;€1,229.30;completed;web
202300411;2023-06-07;21;Standing Desk;0;€548.93;pending;Phone Order
202300907;2023-02-20;38;4K Monitor;13;€352.14;completed;mobile
202300710;2023-12-02;51;Desk Lamp;13;€1,581.98;completed;web
202300359;2023-03-27;79;Smartphone;7;€1,680.35;Pending ;web
202300259;2023-08-09;53;Desk Lamp;9;€1,306.63;pending;web
202300745;2023-09-05;42;Standing Desk;9;€608.22;Pending ;In-Store
202300628;2023-01-06;6;Cable Kit;9;€1,836.96;completed;web
202300633;2023-04-28;41;Smartphone;4;€1,964.23;completed;Phone Order
202300283;2023-01-14;24;Desk Lamp;3;€184.05;Completed;web
202300377;2023-05-17;15;Office Chair;14;€1,287.58;cancelled;Phone Order
202300385;2023-11-12;7;Headset;6;€203.05;pending;web
202300225;2023-07-15;19;4K Monitor;10;€302.66;shipped;mobile
202300964;2023-12-20;60;Laptop Pro;5;€1,270.10;completed;mobile
202300823;2023-06-30;11;Desk Lamp;13;€1,574.48;completed;mobile
